Date,Close,High,Low,Open,Volume
19/08/2015,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500
20/08/2015,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000
21/08/2015,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000
24/08/2015,14.591333389282227,15.426667213439941,13,13.519332885742188,143724000
25/08/2015,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500
26/08/2015,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000
27/08/2015,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000
28/08/2015,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500
31/08/2015,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000
01/09/2015,15.908666610717773,16.399999618530273,15.79800033569336,16.022666931152344,81822000
02/09/2015,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000
03/09/2015,16.37133217,16.80533218383789,16.333332061767578,16.804000854492188,62922000
04/09/2015,16.12866783,16.272666931152344,15.880000114440918,16.05933380126953,55338000
08/09/2015,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000
09/09/2015,16.59399986,16.950000762939453,16.553333282470703,16.803333282470703,50862000
10/09/2015,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000
11/09/2015,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000
14/09/2015,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500
15/09/2015,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500
16/09/2015,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500
17/09/2015,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000
18/09/2015,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500
21/09/2015,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000
22/09/2015,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000
23/09/2015,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000
24/09/2015,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000
25/09/2015,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000
28/09/2015,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500
29/09/2015,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000
30/09/2015,16.559999465942383,16.82666778564453,16.15600014,16.799999237060547,73944000
01/10/2015,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000
02/10/2015,16.504667282104492,16.51333236694336,15.661999702453613,15.706666946411133,66360000
05/10/2015,16.40999984741211,16.65600014,16.275333404541016,16.589332580566406,55348500
06/10/2015,16.097333908081055,16.20199966430664,15.70533275604248,16,78378000
07/10/2015,15.46399974822998,15.846667289733887,15.274666786193848,15.775333404541016,102210000
08/10/2015,15.114666938781738,15.381333351135254,14.753999710083008,15.338666915893555,91998000
09/10/2015,14.712667465209961,14.958000183105469,14.557332992553711,14.728667259216309,92376000
12/10/2015,14.371999740600586,14.866666793823242,14.351332664489746,14.866000175476074,57544500
13/10/2015,14.616666793823242,14.834667205810547,14.075332641601562,14.218667030334473,77572500
14/10/2015,14.458666801452637,14.729999542236328,14.362000465393066,14.711333274841309,46566000
15/10/2015,14.753999710083008,14.781999588012695,14.24666690826416,14.428667068481445,42663000
16/10/2015,15.133999824523926,15.36533260345459,14.857999801635742,14.869333267211914,65017500
19/10/2015,15.206666946411133,15.40999984741211,14.996000289916992,15.100000381469727,37618500
20/10/2015,14.20199966430664,15.239999771118164,13.466667175292969,15.18133259,223500000
21/10/2015,14.005999565124512,14.320667266845703,13.920000076293945,14.13266658782959,62272500
22/10/2015,14.114666938781738,14.383333206176758,13.960000038146973,14.104000091552734,42378000
23/10/2015,13.939332962036133,14.356666564941406,13.845999717712402,14.333333015441895,63532500
26/10/2015,14.350666999816895,14.392000198364258,14,14.092000007629395,50871000
27/10/2015,14.023332595825195,14.473333358764648,13.833999633789062,14.322667121887207,52791000
28/10/2015,14.197333335876465,14.229999542236328,13.886667251586914,14.087332725524902,40929000
29/10/2015,14.108667373657227,14.25,14.042667388916016,14.116666793823242,27075000
30/10/2015,13.795332908630371,14.108667373657227,13.592666625976562,14.026666641235352,66583500
02/11/2015,14.252667427062988,14.386667251586914,13.814666748046875,13.928000450134277,58918500
03/11/2015,13.890000343322754,14.295999526977539,13.850000381469727,14.256667137145996,124987500
04/11/2015,15.442000389099121,15.515999794006348,15.013333320617676,15.133333206176758,190896000
05/11/2015,15.451333045959473,15.638667106628418,15.279333114624023,15.371999740600586,67452000
06/11/2015,15.490667343139648,15.557332992553711,15.300000190734863,15.380000114440918,36679500
09/11/2015,15.022000312805176,15.53266716003418,14.954000473022461,15.53266716003418,57763500
10/11/2015,14.433333396911621,14.91333293914795,14.405332565307617,14.898667335510254,69255000
11/11/2015,14.60533332824707,14.631999969482422,14.241999626159668,14.517999649047852,50217000
12/11/2015,14.196000099182129,14.600000381469727,14.177332878112793,14.523332595825195,43738500
13/11/2015,13.812666893005371,14.199333190917969,13.767999649047852,14.196666717529297,51454500
16/11/2015,14.287332534790039,14.331999778747559,13.720000267028809,13.739333152770996,43881000
17/11/2015,14.266667366027832,14.399999618530273,14.09333324432373,14.346667289733887,32230500
18/11/2015,14.73799991607666,14.75866699,14.168000221252441,14.300000190734863,42178500
19/11/2015,14.786666870117188,15.079333305358887,14.686667442321777,14.702667236328125,37566000
20/11/2015,14.667332649230957,15,14.238666534423828,14.899333000183105,66010500
23/11/2015,14.516667366027832,14.612000465393066,14.312000274658203,14.489999771118164,37893000
24/11/2015,14.550000190734863,14.733332633972168,14.333333015441895,14.357999801635742,37204500
25/11/2015,15.309332847595215,15.388667106628418,14.692000389099121,14.755999565124512,59862000
27/11/2015,15.440667152404785,15.483332633972168,15.133999824523926,15.404000282287598,29241000
30/11/2015,15.350666999816895,15.618666648864746,15.272000312805176,15.452667236328125,39897000
01/12/2015,15.812666893005371,15.866666793823242,15.403332710266113,15.404000282287598,56010000
02/12/2015,15.465999603271484,15.90666675567627,15.415332794189453,15.800000190734863,44722500
03/12/2015,15.513999938964844,15.829999923706055,15.333333015441895,15.69866657,44094000
04/12/2015,15.358667373657227,15.55133343,15.177332878112793,15.497332572937012,38604000
07/12/2015,15.408666610717773,15.708666801452637,15.076666831970215,15.180000305175781,47163000
08/12/2015,15.114666938781738,15.25333309173584,14.946666717529297,15.168000221252441,40314000
09/12/2015,14.968000411987305,15.166666984558105,14.714667320251465,15.113332748413086,45867000
10/12/2015,15.137999534606934,15.232666969299316,14.909333229064941,14.980667114257812,31075500
11/12/2015,14.468000411987305,15.050000190734863,14.442667007446289,15.015999794006348,49030500
14/12/2015,14.571999549865723,14.727999687194824,14.324666976928711,14.500666618347168,42406500
15/12/2015,14.739333152770996,14.814666748046875,14.533332824707031,14.788000106811523,33666000
16/12/2015,15.633999824523926,15.658666610717773,14.715332984924316,14.80666732788086,76564500
17/12/2015,15.559332847595215,15.850666999816895,15.320667266845703,15.595999717712402,49479000
18/12/2015,15.36400032043457,15.726667404174805,15.28600025177002,15.526000022888184,45213000
21/12/2015,15.503999710083008,15.722000122070312,15.405332565307617,15.446000099182129,29298000
22/12/2015,15.329999923706055,15.770000457763672,15.308667182922363,15.666000366210938,29422500
23/12/2015,15.313332557678223,15.563332557678223,15.208666801452637,15.478667259216309,23325000
24/12/2015,15.371333122253418,15.458666801452637,15.218667030334473,15.370667457580566,10620000
28/12/2015,15.263333320617676,15.465332984924316,15.03600025177002,15.432666778564453,28519500
29/12/2015,15.812666893005371,15.847999572753906,15.303333282470703,15.337332725524902,36094500
30/12/2015,15.87266731262207,16.242000579833984,15.711333274841309,15.773332595825195,55468500
31/12/2015,16.000667572021484,16.229999542236328,15.891332626342773,15.900667190551758,40725000
04/01/2016,14.894000053405762,15.425333023071289,14.600000381469727,15.381333351135254,102406500
05/01/2016,14.895333290100098,15.12600040435791,14.666666984558105,15.090666770935059,47802000
06/01/2016,14.602666854858398,14.670000076293945,14.398667335510254,14.666666984558105,56686500
07/01/2016,14.376667022705078,14.562666893005371,14.244667053222656,14.279333114624023,53314500
08/01/2016,14.066666603088379,14.696000099182129,14.05133343,14.52400016784668,54421500
11/01/2016,13.856666564941406,14.296667098999023,13.533332824707031,14.267333030700684,61371000
12/01/2016,13.998000144958496,14.249333381652832,13.687333106994629,14.106666564941406,46378500
13/01/2016,13.354000091552734,14.176667213439941,13.333333015441895,14.133999824523926,61896000
14/01/2016,13.745332717895508,14,12.892000198364258,13.480667114257812,97360500
15/01/2016,13.666000366210938,13.671333312988281,13.149999618530273,13.264666557312012,83679000
19/01/2016,13.64799976348877,14.031332969665527,13.385333061218262,13.913999557495117,60580500
20/01/2016,13.24666690826416,13.41866683959961,12.75,13.293333053588867,87579000
21/01/2016,13.33133316040039,13.548666954040527,13.001333236694336,13.436667442321777,47493000
22/01/2016,13.50333309173584,13.699999809265137,13.268667221069336,13.653332710266113,46861500
25/01/2016,13.092000007629395,13.571332931518555,13.058667182922363,13.337332725524902,40480500
26/01/2016,12.904000282287598,13.187999725341797,12.592000007629395,13.113332748413086,74463000
27/01/2016,12.538000106811523,12.883999824523926,12.38466739654541,12.825332641601562,54258000
28/01/2016,12.646666526794434,12.751999855041504,12.160667419433594,12.719332695007324,68892000
29/01/2016,12.74666690826416,12.916000366210938,12.538666725158691,12.66333293914795,42784500
01/02/2016,13.129332542419434,13.30133343,12.183333396911621,12.583999633789062,79464000
02/02/2016,12.185333251953125,12.874667167663574,12.01533317565918,12.82800006866455,86604000
03/02/2016,11.565333366394043,12.262666702270508,11.345333099365234,12.239333152770996,118971000
04/02/2016,11.688667297363281,11.732000350952148,11.13266658782959,11.380000114440918,65781000
05/02/2016,10.84000015258789,11.533332824707031,10.515999794006348,11.420000076293945,141564000
08/02/2016,9.866000175476074,10.476667404174805,9.733332633972168,10.473333358764648,139695000
09/02/2016,9.883333206176758,10.652667045593262,9.403332710266113,9.487999916,129774000
10/02/2016,9.578000069,10.33133316040039,9.449333190917969,10.033332824707031,156097500
11/02/2016,10.031332969665527,10.883999824523926,9.800000190734863,10.133333206176758,213786000
12/02/2016,10.06933307647705,10.46733283996582,9.579999923706055,10.333333015441895,108537000
16/02/2016,10.344667434692383,10.863332748413086,10.27400016784668,10.579999923706055,83907000
17/02/2016,11.245332717895508,11.28933334350586,10.445332527160645,10.600000381469727,87378000
18/02/2016,11.118000030517578,11.529999732971191,10.98466682434082,11.494667053222656,58314000
19/02/2016,11.10533332824707,11.166000366210938,10.833333015441895,10.910667419433594,44391000
22/02/2016,11.849332809448242,11.927332878112793,11.323332786560059,11.341333389282227,75901500
23/02/2016,11.814000129699707,12.11533260345459,11.578666687011719,11.744000434875488,89766000
24/02/2016,11.933333396911621,11.966667175292969,11.189332962036133,11.516667366027832,80934000
25/02/2016,12.495332717895508,12.567999839782715,11.680000305175781,11.90999984741211,86260500
26/02/2016,12.689332962036133,12.800000190734863,12.333333015441895,12.579999923706055,90976500
29/02/2016,12.795332908630371,13.09000015258789,12.614666938781738,12.826666831970215,67485000
01/03/2016,12.423333168029785,13.063332557678223,12.180000305175781,12.949999809265137,100683000
02/03/2016,12.555999755859375,12.567999839782715,12.100000381469727,12.248666763305664,72936000
03/03/2016,13.049332618713379,13.161333084106445,12.281332969665527,12.552000045776367,72435000
04/03/2016,13.402667045593262,13.60200023651123,13.166666984558105,13.199999809265137,97336500
07/03/2016,13.685999870300293,13.979999542236328,13.15999984741211,13.178667068481445,79941000
08/03/2016,13.506667137145996,13.833333015441895,13.479999542236328,13.566666603088379,62680500
09/03/2016,13.914667129516602,13.958000183105469,13.519332885742188,13.63466739654541,48129000
10/03/2016,13.678667068481445,14.219332695007324,13.378000259399414,14,77887500
11/03/2016,13.833333015441895,13.961333274841309,13.688667297363281,13.862000465393066,50146500
14/03/2016,14.34333324432373,14.447999954223633,14.042667388916016,14.176667213439941,60985500
15/03/2016,14.555999755859375,14.597999572753906,14.100000381469727,14.284667015075684,47707500
16/03/2016,14.795332908630371,14.838666915893555,14.468000411987305,14.533332824707031,52750500
17/03/2016,15.092000007629395,15.233332633972168,14.666666984558105,14.764666557312012,56743500
18/03/2016,15.515999794006348,15.631999969482422,15.204000473022461,15.273332595825195,70677000
21/03/2016,15.887999534606934,15.991999626159668,15.666666984558105,15.689332962036133,79617000
22/03/2016,15.616000175476074,15.932666778564453,15.503999710083008,15.814000129699707,64740000
23/03/2016,14.838666915893555,15.648667335510254,14.802000045776367,15.49133301,74232000
24/03/2016,15.183333396911621,15.259332656860352,14.333333015441895,14.385333061218262,74413500
28/03/2016,15.350666999816895,15.654000282287598,15,15.440667152404785,58885500
29/03/2016,15.342000007629395,15.491999626159668,15.022000312805176,15.326000213623047,60214500
30/03/2016,15.12600040435791,15.699999809265137,15.100000381469727,15.672666549682617,60495000
31/03/2016,15.317999839782715,15.82800006866455,15.000666618347168,15.28933334350586,120193500
01/04/2016,15.839332580566406,16.52666664123535,15.550000190734863,16.32200050354004,239962500
04/04/2016,16.465999603271484,16.808000564575195,16.242666244506836,16.607999801635742,202129500
05/04/2016,17.031333923339844,17.104000091552734,16,16.03333282470703,149230500
06/04/2016,17.69466781616211,17.849332809448242,16.89666748046875,16.931333541870117,175582500
07/04/2016,17.14666748046875,17.95599937438965,16.96733283996582,17.76333236694336,132843000
08/04/2016,16.67133331298828,17.38800048828125,16.534666061401367,17.366666793823242,110458500
11/04/2016,16.661333084106445,17.266000747680664,16.35333251953125,16.733333587646484,137425500
12/04/2016,16.521333694458008,16.786666870117188,16.242000579833984,16.633333206176758,86448000
13/04/2016,16.968666076660156,17.03333282470703,16.488666534423828,16.567333221435547,73884000
14/04/2016,16.790666580200195,17.12266731262207,16.73666763305664,16.866666793823242,61983000
15/04/2016,16.96733283996582,16.97333335876465,16.607999801635742,16.753999710083008,56286000
18/04/2016,16.92533302307129,17.220666885375977,16.777332305908203,16.815332412719727,64071000
19/04/2016,16.49133301,16.95800018310547,16.083332061767578,16.874666213989258,95362500
20/04/2016,16.66466713,16.910667419433594,16.100000381469727,16.417333602905273,77911500
21/04/2016,16.55266761779785,16.726667404174805,16.46066665649414,16.599332809448242,41746500
